date,subjID,subjSex,treatment,stimuli_angle_size,trialn,noisesize,stimn,eye,angle,side,stim_type,turn,turnside,turndelay,peakmagnitude,peakduration
6/6/2024,SD004PI167,M,C,4,1,4,4,PLE,-120,Left,square_blink_black,0,,,,
6/6/2024,SD004PI167,M,C,4,1,4,5,PLE,-120,Left,refresh,0,,,,
6/6/2024,SD004PI167,M,C,4,1,4,6,ALE,40,Right,square_blink_white,1,Right,1.55630374,57.99786377,0.441869497
6/6/2024,SD004PI167,M,C,4,1,4,7,ALE,-40,Left,square_blink_white,0,,,,
6/6/2024,SD004PI167,M,C,4,1,4,8,PLE,120,Right,secondOrder,0,,,,
6/6/2024,SD004PI167,M,C,4,1,4,9,PLE,120,Right,refresh,0,,,,
6/6/2024,SD004PI167,M,C,4,1,4,10,ALE,40,Right,refresh,1,Right,0.62765646,61.95596313,0.441498995
6/6/2024,SD004PI167,M,C,4,1,4,11,ALE,40,Right,black,0,,,,
6/6/2024,SD004PI167,M,C,4,1,4,12,ALE,-40,Left,refresh,1,Left,0.744113922,89.45550537,0.441806793
6/6/2024,SD004PI167,M,C,4,1,4,13,ALE,-40,Left,secondOrder,0,,,,
6/6/2024,SD004PI167,M,C,4,1,4,14,ALE,40,Right,square_blink_black,0,,,,
6/6/2024,SD004PI167,M,C,4,1,4,15,PLE,-120,Left,refresh,0,,,,
6/6/2024,SD004PI167,M,C,4,1,4,16,ALE,40,Right,scattered_blink,0,,,,
6/6/2024,SD004PI167,M,C,4,1,4,17,ALE,40,Right,square_blink_black,0,,,,
6/6/2024,SD004PI167,M,C,4,1,4,18,ALE,40,Right,scattered_blink,0,,,,
6/6/2024,SD004PI167,M,C,4,1,4,19,ALE,-40,Left,scattered_blink,0,,,,
6/6/2024,SD004PI167,M,C,4,1,4,20,PLE,120,Right,square_blink_black,0,,,,
6/6/2024,SD004PI167,M,C,4,1,4,21,PLE,120,Right,square_blink_black,0,,,,
6/6/2024,SD004PI167,M,C,4,1,4,22,PLE,120,Right,square_blink_white,0,,,,
6/6/2024,SD004PI167,M,C,4,1,4,23,PLE,-120,Left,scattered_blink,0,,,,
6/6/2024,SD004PI167,M,C,4,1,4,24,PLE,120,Right,refresh,0,,,,
6/6/2024,SD004PI167,M,C,4,1,4,25,PLE,120,Right,scattered_blink,0,,,,
6/6/2024,SD004PI167,M,C,4,1,4,26,ALE,40,Right,square_blink_white,0,,,,
6/6/2024,SD004PI167,M,C,4,1,4,27,PLE,-120,Left,square_blink_black,0,,,,
6/6/2024,SD004PI167,M,C,4,1,4,28,ALE,-40,Left,square_blink_white,0,,,,
6/6/2024,SD004PI167,M,C,4,1,4,29,PLE,120,Right,black,0,,,,
6/6/2024,SD004PI167,M,C,4,1,4,30,PLE,-120,Left,square_blink_white,0,,,,
6/6/2024,SD004PI167,M,C,4,1,4,31,ALE,-40,Left,black,0,,,,
6/6/2024,SD004PI167,M,C,4,1,4,32,PLE,120,Right,secondOrder,0,,,,
6/6/2024,SD004PI167,M,C,4,1,4,33,PLE,-120,Left,black,0,,,,
6/6/2024,SD004PI167,M,C,4,1,4,34,PLE,120,Right,scattered_blink,1,Right,0.534347057,58.66119385,0.424875736
6/6/2024,SD004PI167,M,C,4,1,4,35,ALE,-40,Left,secondOrder,0,,,,
6/6/2024,SD004PI167,M,C,4,1,4,36,PLE,-120,Left,black,0,,,,
6/6/2024,SD004PI167,M,C,4,1,4,37,ALE,-40,Left,square_blink_black,1,Left,0.001924515,21.1199646,0.666674852
6/6/2024,SD004PI167,M,C,4,1,4,38,ALE,40,Right,secondOrder,0,,,,
6/6/2024,SD004PI167,M,C,4,1,4,39,PLE,120,Right,black,0,,,,
6/6/2024,SD004PI167,M,C,4,1,4,40,ALE,-40,Left,square_blink_black,0,,,,
6/6/2024,SD004PI167,M,C,4,1,4,41,ALE,-40,Left,refresh,0,,,,
6/6/2024,SD004PI167,M,C,4,1,4,42,ALE,-40,Left,scattered_blink,0,,,,
6/6/2024,SD004PI167,M,C,4,1,4,43,ALE,40,Right,refresh,0,,,,
6/6/2024,SD004PI167,M,C,4,1,4,44,ALE,-40,Left,black,0,,,,
6/6/2024,SD004PI167,M,C,4,1,4,45,PLE,120,Right,square_blink_white,0,,,,
6/6/2024,SD004PI167,M,C,4,1,4,46,ALE,40,Right,secondOrder,0,,,,
6/6/2024,SD004PI167,M,C,4,1,4,47,PLE,-120,Left,square_blink_white,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,,PLE,none,Right,none,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,,PLE,none,Right,none,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,,PLE,none,Left,none,1,Left,0.536063433,41.12835693,0.408374548
6/6/2024,SD005PI168,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,,PLE,none,Right,none,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,,ALE,none,Left,none,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,,ALE,none,Left,none,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,,ALE,none,Left,none,1,Left,1.456902742,39.7212677,0.533299923
6/6/2024,SD005PI168,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,,ALE,none,Left,none,1,Left,0.790520906,15.38905334,0.533344269
6/6/2024,SD005PI168,F,C,4,1,4,,PLE,none,Right,none,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,,ALE,none,Left,none,1,Left,0.00755167,17.39709473,0.525008678
6/6/2024,SD005PI168,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,,PLE,none,Right,none,1,Left,0.004811764,27.0681076,0.750004053
6/6/2024,SD005PI168,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,,ALE,none,Left,none,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,,PLE,none,Right,none,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,,ALE,none,Left,none,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,,ALE,none,Right,none,1,Right,1.365288019,19.60821533,0.624982595
6/6/2024,SD005PI168,F,C,4,1,4,,ALE,none,Left,none,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,,PLE,none,Right,none,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,,PLE,none,Right,none,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,,PLE,none,Right,none,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,,ALE,none,Left,none,1,Left,0.74952817,43.59080505,0.724986792
6/6/2024,SD005PI168,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,,ALE,none,Left,none,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,,PLE,none,Right,none,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,,ALE,none,Left,none,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,,ALE,none,Left,none,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,,PLE,none,Left,none,1,Left,1.155771494,37.96072388,0.841684103
6/6/2024,SD005PI168,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,0,PLE,-120,Left,secondOrder,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,1,ALE,-40,Left,black,1,Left,0.004618168,65.5178833,0.583344936
6/6/2024,SD005PI168,F,C,4,1,4,2,PLE,120,Right,black,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,3,ALE,40,Right,square_blink_black,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,4,ALE,40,Right,refresh,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,5,PLE,-120,Left,secondOrder,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,6,PLE,120,Right,refresh,1,Right,0.553573132,141.8347168,0.43332696
6/6/2024,SD005PI168,F,C,4,1,4,7,PLE,-120,Left,scattered_blink,1,Left,0.005098581,134.9669189,0.499698162
6/6/2024,SD005PI168,F,C,4,1,4,8,ALE,40,Right,scattered_blink,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,9,PLE,-120,Left,black,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,10,ALE,40,Right,black,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,11,PLE,120,Right,refresh,1,Right,0.003272295,127.2250366,0.61664772
6/6/2024,SD005PI168,F,C,4,1,4,12,ALE,-40,Left,secondOrder,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,13,ALE,-40,Left,refresh,1,Left,0.004924297,72.76031494,0.574853182
6/6/2024,SD005PI168,F,C,4,1,4,14,ALE,40,Right,square_blink_white,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,15,ALE,40,Right,refresh,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,16,ALE,-40,Left,square_blink_white,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,17,PLE,-120,Left,square_blink_black,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,18,ALE,40,Right,scattered_blink,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,19,PLE,120,Right,scattered_blink,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,20,PLE,120,Right,secondOrder,1,Right,0.527571917,126.4475098,0.483514071
6/6/2024,SD005PI168,F,C,4,1,4,21,PLE,120,Right,square_blink_black,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,22,ALE,40,Right,square_blink_white,1,Right,0.741272449,77.36962891,0.425005674
6/6/2024,SD005PI168,F,C,4,1,4,23,ALE,-40,Left,refresh,1,Left,1.103438854,68.75219727,0.399999619
6/6/2024,SD005PI168,F,C,4,1,4,24,PLE,120,Right,square_blink_white,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,25,ALE,-40,Left,scattered_blink,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,26,PLE,120,Right,black,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,27,PLE,-120,Left,refresh,1,Left,0.002064705,128.5571899,0.558362007
6/6/2024,SD005PI168,F,C,4,1,4,28,PLE,-120,Left,square_blink_white,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,29,ALE,40,Right,black,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,30,ALE,-40,Left,scattered_blink,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,31,ALE,-40,Left,black,1,Left,9.80E-05,52.0022583,0.566683292
6/6/2024,SD005PI168,F,C,4,1,4,32,PLE,120,Right,square_blink_black,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,33,ALE,-40,Left,square_blink_black,1,Left,0.007955074,32.1156311,0.691806793
6/6/2024,SD005PI168,F,C,4,1,4,34,PLE,120,Right,square_blink_white,0,,,,
6/6/2024,SD005PI168,F,C,4,1,4,35,ALE,-40,Left,square_blink_white,1,Left,0.820158482,42.58676147,0.433367014
6/6/2024,SD005PI168,F,C,4,1,4,36,PLE,120,Right,secondOrder,1,Right,0.005755424,82.35336304,0.575007439
